temperature_en_chiffre,humidity_en_chiffre,temperature_en_chiffre_2days_left,humidity_en_chiffre_2days_left,Wingspan_ft_without_winglets_sharklets,Wingspan_ft_with_winglets_sharklets,Length_ft,Tail_Height_at_OEW_ft,Wheelbase_ft,Cockpit_to_Main_Gear_ft,Main_Gear_Width_ft,STD,Type,Fluid,Water,OAT,OneStep Fluid,TwoStep I Fluid,TwoStep II Fluid,deicing_time_minutes,meteo_numerical,CARRIER_AEG,CARRIER_AHO,CARRIER_AP,CARRIER_ATL,CARRIER_BV,CARRIER_CAR,CARRIER_CCC,CARRIER_DC,CARRIER_EJM,CARRIER_EN,CARRIER_ENT,CARRIER_EUR,CARRIER_EW,CARRIER_EXC,CARRIER_FR,CARRIER_FRD,CARRIER_GA,CARRIER_GAC,CARRIER_GTI,CARRIER_IFM,CARRIER_IG,CARRIER_JDI,CARRIER_KLC,CARRIER_LH,CARRIER_LO,CARRIER_LP,CARRIER_LPR,CARRIER_LS,CARRIER_LX,CARRIER_NJE,CARRIER_OY,CARRIER_PL,CARRIER_ROY,CARRIER_SCH,CARRIER_SK,CARRIER_SRN,CARRIER_STR,CARRIER_SWT,CARRIER_TOY,CARRIER_UPS,CARRIER_USA,CARRIER_VJT,CARRIER_W6,CARRIER_WIL,CARRIER_WR,Month,Year
-2.9,89,0.4,89,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638520800.0,1,208,209,-2.0,5,0,0,13.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-2.7,86,1.2,85,0.0,69.2,86.4,22.2,40.8,40.8,15.7,1638523800.0,1,103,104,0.0,5,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
0.2,88,-2.6,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638686400.0,2,383,1733,0.0,0,1,7,43.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
0.4,93,-2.9,89,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638691800.0,2,359,2043,0.0,0,1,5,27.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
1.0,92,-1.1,74,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638699300.0,1,270,137,1.0,7,0,0,26.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
2.5,94,-0.1,63,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638730500.0,1,87,84,1.0,5,0,0,8.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.3,92,1.3,58,111.9,117.5,123.3,39.6,41.5,50.2,29.4,1638770400.0,1,120,122,-1.0,5,0,0,25.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2021
-0.3,92,1.3,58,111.9,117.5,111.0,39.7,36.2,44.9,29.4,1638770700.0,2,205,332,-1.0,0,1,7,13.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.3,92,1.3,58,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638773100.0,1,244,83,-1.0,7,0,0,12.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.3,92,1.3,58,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1638773700.0,1,87,88,-1.0,5,0,0,5.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.3,92,1.2,58,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638774000.0,2,178,271,-1.0,0,1,7,8.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.3,92,1.2,58,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638774000.0,1,144,146,-1.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.3,92,1.2,56,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638777600.0,1,334,331,-1.0,5,0,0,8.0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.1,90,1.7,56,0.0,69.2,86.4,22.2,40.8,40.8,15.7,1638784800.0,2,116,562,-1.0,0,1,5,14.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.0,89,2.7,53,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638791100.0,1,129,127,-1.0,5,0,0,7.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
0.4,81,2.3,61,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638799800.0,2,185,315,-1.0,0,2,7,9.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
0.4,81,2.3,61,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1638800100.0,1,157,53,-1.0,7,0,0,5.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
0.4,81,2.3,61,110.6,0.0,118.8,36.1,39.7,49.3,22.4,1638801000.0,1,190,64,0.0,7,0,0,7.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
0.1,83,2.2,64,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1638806100.0,2,296,197,-1.0,0,3,8,15.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2021
-0.1,86,2.2,65,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638809700.0,1,335,339,-1.0,5,0,0,14.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.3,90,0.1,78,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638815400.0,2,256,566,-1.0,0,1,5,32.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.3,90,0.1,78,0.0,94.2,126.8,33.7,48.0,52.2,23.8,1638816000.0,1,189,64,-1.0,7,0,0,8.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.3,90,0.1,78,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638816900.0,2,234,306,-2.0,0,2,7,11.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.7,90,-0.0,80,74.6,0.0,64.7,22.9,23.4,22.9,23.8,1638820800.0,2,177,412,-1.0,0,1,5,12.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.7,90,-0.0,80,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638821700.0,2,287,350,-1.0,0,1,7,12.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.7,89,0.3,79,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638827700.0,1,155,154,-1.0,5,0,0,9.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.7,88,0.5,78,88.8,0.0,89.1,25.1,35.3,35.3,17.2,1638830100.0,1,528,178,-1.0,7,0,0,15.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,2021
-1.0,87,0.2,88,111.9,117.5,123.3,39.6,41.5,50.2,29.4,1638858300.0,1,154,153,-1.0,5,0,0,5.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2021
-1.0,87,0.2,88,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638859500.0,1,393,396,-1.0,5,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.0,87,0.2,88,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1638859500.0,1,187,191,-1.0,5,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.0,87,0.2,88,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1638860100.0,1,127,128,-1.0,5,0,0,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
0.3,81,3.1,90,55.8,0.0,55.3,17.7,25.4,25.4,16.1,1638889200.0,2,152,373,-1.0,0,1,5,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
0.0,84,2.6,92,49.8,0.0,47.7,14.0,17.8,17.8,15.9,1638896400.0,1,71,69,-1.0,5,0,0,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-3.6,88,-0.3,92,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1638955800.0,1,277,93,-1.0,7,0,0,24.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2021
-2.5,82,-1.0,87,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639032300.0,2,147,321,-3.0,0,2,5,7.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-2.5,82,-1.0,87,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1639032900.0,2,172,217,-3.0,0,3,7,6.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-2.2,83,-1.1,87,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639033800.0,1,324,117,-3.0,7,0,0,7.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.4,79,-1.1,89,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1639047000.0,1,125,128,-1.0,5,0,0,7.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
0.0,83,-0.6,86,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639049400.0,1,170,172,-1.0,5,0,0,8.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.0,85,0.2,83,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639059000.0,2,174,397,-1.0,0,2,5,12.0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.1,84,0.3,81,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639065000.0,1,92,90,-1.0,5,0,0,7.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.1,84,0.3,81,111.9,117.5,146.0,39.7,55.5,64.2,29.4,1639065300.0,1,89,88,-1.0,5,0,0,6.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2021
-0.6,89,0.3,81,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639068300.0,2,221,298,-1.0,0,2,7,16.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.3,92,-1.2,90,0.0,94.2,126.8,33.7,48.0,52.2,23.8,1639075200.0,2,141,276,-1.0,0,1,7,13.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.3,92,-1.2,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639076100.0,2,165,275,-1.0,0,2,7,11.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.5,94,-0.9,88,74.6,0.0,64.7,22.9,23.4,22.9,23.8,1639081800.0,2,157,266,-1.0,0,2,7,11.0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.7,95,-1.2,89,88.8,0.0,89.1,25.1,35.3,35.3,17.2,1639089900.0,2,241,535,-1.0,0,2,7,14.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,2021
-1.1,95,-3.0,91,0.0,94.2,126.8,33.7,48.0,52.2,23.8,1639114200.0,2,238,557,-2.0,0,2,5,43.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.5,96,-3.2,90,111.9,117.5,123.3,39.6,41.5,50.2,29.4,1639116000.0,2,500,1438,-2.0,0,2,5,30.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2021
-1.5,96,-3.2,90,111.9,117.5,111.0,39.7,36.2,44.9,29.4,1639116300.0,2,233,577,-2.0,0,2,5,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.5,96,-3.2,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639119000.0,2,505,1542,-2.0,0,2,5,28.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.5,96,-3.2,90,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1639119300.0,2,198,534,-2.0,0,2,5,9.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.1,94,-3.2,88,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639119600.0,2,194,484,-2.0,0,2,5,17.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.4,93,-3.5,88,93.3,0.0,107.8,27.4,45.8,45.8,31.4,1639124100.0,2,180,442,-2.0,0,2,5,34.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.4,93,-3.5,88,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639125600.0,2,409,728,-2.0,7,2,7,19.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
1.7,88,-0.7,80,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639146600.0,1,58,59,1.0,5,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-4.4,94,-3.5,86,46.0,0.0,47.3,13.1,9.3,19.0,19.0,1639168200.0,1,68,26,-3.0,7,0,0,16.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-4.4,94,-3.5,86,74.6,0.0,64.7,22.9,23.4,22.9,23.8,1639168200.0,1,141,51,-4.0,7,0,0,12.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.0,89,-2.5,82,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639204500.0,1,203,69,-4.0,7,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.0,89,-2.5,82,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639205100.0,1,210,71,-4.0,7,0,0,8.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.0,89,-2.5,82,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1639205700.0,1,149,51,-4.0,7,0,0,5.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.2,88,-2.2,83,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639208700.0,1,189,63,-4.0,7,0,0,6.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
0.5,83,0.3,85,124.8,134.8,155.3,45.1,60.0,72.0,28.0,1639224000.0,1,273,299,-3.0,5,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-2.9,96,-1.1,95,93.3,0.0,107.8,27.4,45.8,45.8,31.4,1639287000.0,2,266,222,-7.0,0,4,7,11.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-2.9,96,-1.1,95,111.9,117.5,111.0,39.7,36.2,44.9,29.4,1639288200.0,2,330,309,-7.0,0,4,7,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-3.3,95,-1.5,96,111.9,117.5,123.3,39.6,41.5,50.2,29.4,1639288800.0,2,348,315,-6.0,7,4,7,13.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2021
-3.3,95,-1.5,96,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639290900.0,2,423,371,-6.0,0,4,7,14.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-3.3,95,-1.5,96,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639291200.0,2,310,277,-6.0,0,4,7,11.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-4.5,94,-1.4,93,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639296600.0,2,448,402,-6.0,0,4,7,13.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-4.5,94,-1.4,93,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639296600.0,2,237,199,-6.0,0,4,7,10.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-5.0,96,-2.1,93,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639299900.0,2,321,300,-7.0,0,4,7,11.0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-4.0,92,-1.2,85,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639304100.0,1,141,48,-7.0,7,0,0,12.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
0.1,96,-1.0,89,111.9,117.5,111.0,39.7,36.2,44.9,29.4,1639375500.0,1,208,70,0.0,7,0,0,6.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
0.1,96,-1.0,89,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639377900.0,1,376,135,0.0,7,0,0,6.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
0.3,95,-0.2,88,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639378800.0,1,180,179,0.0,5,0,0,7.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
1.8,97,-1.0,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639395900.0,1,136,149,3.0,5,0,0,57.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
3.6,86,6.6,90,117.8,0.0,129.7,40.3,51.2,56.5,18.8,1639781100.0,1,134,128,2.0,5,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
0.5,85,2.8,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1639995300.0,1,215,217,1.0,5,0,0,16.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-1.8,88,5.5,92,81.5,0.0,118.8,24.1,56.8,56.8,16.4,1640083800.0,1,71,73,-2.0,5,0,0,16.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
-0.7,80,5.3,90,112.6,117.4,129.5,41.4,51.2,56.4,23.0,1640090400.0,1,107,107,-1.0,5,0,0,7.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2021
